Ref.Data,Citta,Zona,Address,Price,Dimension (m2),Floor,Ascensore,Rooms,Bathrooms,Build.Date,Stato
19/04/2023,Torino,San Salvario - Dante,via Francesco Petrarca 26,170000,52,1,1,2,1,2024,Nuovo / In costruzione
03/05/2023,Torino,San Salvario - Baretti,via Cesare Lombroso 14,139000,70,0,1,3,1,1900,Buono / Abitabile
03/05/2023,Torino,San Salvario - Dante,via Tommaso Grossi 6,219000,100,0,1,4,1,1960,Buono / Abitabile
27/04/2023,Torino,San Salvario - Dante,piazza Edmondo De Amicis 76,218000,110,3,1,4,1,1880,Buono / Abitabile
18/04/2023,Torino,San Salvario - Dante,corso Raffaello,205000,80,7,1,3,1,1970,Buono / Abitabile
17/04/2023,Torino,San Salvario - Dante,corso Raffaello 20,195000,85,5,1,3,1,1887,Ottimo / Ristrutturato
17/04/2023,Torino,San Salvario - Dante,via Ormea 164,80000,35,4,1,1,1,1970,Ottimo / Ristrutturato
07/05/2023,Torino,San Salvario - Dante,via Nizza 106,340000,140,3,1,4,2,1912,Buono / Abitabile
17/04/2023,Torino,San Salvario - Dante,via Tommaso Valperga Caluso 25,270000,100,6,1,3,2,1980,Da ristrutturare
09/05/2023,Torino,San Salvario - Dante,via Ormea 164,69000,37,2,1,2,1,1968,Ottimo / Ristrutturato
09/05/2023,Torino,San Salvario - Dante,via Madama Cristina 114,159000,71,1,0,4,1,1910,Ottimo / Ristrutturato
17/04/2023,Torino,San Salvario - Dante,via Federico Menabrea 18,1400000,178,5,1,5,2,2009,Ottimo / Ristrutturato
19/04/2023,Torino,San Salvario - Dante,via Nizza 155,275000,100,5,1,3,2,2007,Ottimo / Ristrutturato
09/05/2023,Torino,San Salvario - Dante,corso Dante 64,360000,120,3,1,4,2,1869,Ottimo / Ristrutturato
09/05/2023,Torino,San Salvario - Dante,via Belfiore 51,50000,20,5,1,1,1,1885,Buono / Abitabile
14/04/2023,Torino,San Salvario - Dante,via Saluzzo 43,375000,108,3,1,3,2,2023,Nuovo / In costruzione
12/04/2023,Torino,San Salvario - Baretti,via Goito,185000,95,1,0,4,1,1890,Buono / Abitabile
09/05/2023,Torino,San Salvario - Dante,via Nizza 87,147000,80,1,1,4,1,1914,Buono / Abitabile
04/05/2023,Torino,San Salvario - Baretti,via Saluzzo 42,160000,57,0,0,2,1,1950,Nuovo / In costruzione
14/04/2023,Torino,San Salvario - Dante,via Saluzzo 43,395000,108,4,1,3,2,2023,Nuovo / In costruzione
18/04/2023,Torino,San Salvario - Dante,via Nizza 111,205000,88,1,1,3,1,1980,Ottimo / Ristrutturato
08/04/2023,Torino,San Salvario - Baretti,via Nizza 5,248000,155,1,1,5,1,1900,Buono / Abitabile
03/05/2023,Torino,San Salvario - Baretti,via Nizza 19,59000,34,4,1,1,1,1900,Ottimo / Ristrutturato
07/04/2023,Torino,San Salvario - Dante,corso Raffaello 28,395000,131,0,1,3,2,1899,Nuovo / In costruzione
07/04/2023,Torino,San Salvario - Dante,corso Raffaello 28,320000,95,0,1,2,2,1899,Nuovo / In costruzione
06/04/2023,Torino,San Salvario - Baretti,via Saluzzo 42,175000,60,0,0,2,1,1980,Nuovo / In costruzione
03/05/2023,Torino,San Salvario - Baretti,via Nizza 19,139000,57,3,1,2,1,1900,Buono / Abitabile
20/04/2023,Torino,San Salvario - Baretti,via Baretti 39,285000,88,5,1,4,1,1980,Ottimo / Ristrutturato
05/04/2023,Torino,San Salvario - Dante,via Tiziano Vecellio 29,102000,40,4,1,1,1,1900,Ottimo / Ristrutturato
03/04/2023,Torino,San Salvario - Dante,via Pio Foà 78,339000,128,4,1,4,2,1962,Buono / Abitabile
04/05/2023,Torino,San Salvario - Dante,via Vincenzo Monti 9,248000,82,2,1,3,1,1950,Ottimo / Ristrutturato
09/05/2023,Torino,San Salvario - Baretti,via Belfiore 7,246000,100,1,0,4,1,1900,Ottimo / Ristrutturato
15/04/2023,Torino,San Salvario - Dante,via Ormea 108,116000,50,0,0,2,2,1980,
06/05/2023,Torino,San Salvario - Dante,via Carlo Marochetti 7,129000,65,2,0,3,1,1900,Da ristrutturare
09/05/2023,Torino,San Salvario - Dante,via Antonio Canova 3,209000,87,5,1,3,1,1970,Da ristrutturare
09/05/2023,Torino,San Salvario - Dante,corso Raffaello 2,189000,64,1,0,3,1,1910,Ottimo / Ristrutturato
09/05/2023,Torino,San Salvario - Baretti,via Cesare Lombroso 13,425000,130,2,1,4,2,2019,Ottimo / Ristrutturato
27/03/2023,Torino,San Salvario - Dante,via Ormea 164,138000,60,6,1,3,1,1970,Buono / Abitabile
04/05/2023,Torino,San Salvario - Baretti,via Saluzzo 42,175000,60,0,0,2,1,1980,Nuovo / In costruzione
27/03/2023,Torino,San Salvario - Dante,via Vincenzo Monti 26,119000,62,3,0,3,1,1925,Buono / Abitabile
08/05/2023,Torino,San Salvario - Dante,corso Bramante,364000,110,5,1,4,2,1980,Nuovo / In costruzione
08/04/2023,Torino,San Salvario - Dante,via Benvenuto Cellini 31,100000,33,0,1,1,1,2022,Nuovo / In costruzione
24/03/2023,Torino,San Salvario - Baretti,da ristrutturare,375000,150,4,1,5,2,1881,Da ristrutturare
18/04/2023,Torino,San Salvario - Baretti,via Giuseppe Baretti 29,175000,80,1,1,3,1,1980,Ottimo / Ristrutturato
04/05/2023,Torino,San Salvario - Dante,via Saluzzo 43,154000,50,0,1,1,1,2023,Nuovo / In costruzione
23/03/2023,Torino,San Salvario - Baretti,via Sant'Anselmo 36,135000,43,2,0,2,1,1890,Ottimo / Ristrutturato
09/05/2023,Torino,San Salvario - Baretti,via Silvio Pellico 31,795000,270,4,1,5,2,1930,Buono / Abitabile
21/04/2023,Torino,San Salvario - Dante,via Oddino Morgari 2,249000,100,2,1,3,1,1900,Buono / Abitabile
09/05/2023,Torino,San Salvario - Dante,via Antonio Canova 40,199000,76,3,1,1,1,1930,Ottimo / Ristrutturato
09/05/2023,Torino,San Salvario - Baretti,corso Guglielmo Marconi 13,210000,54,1,1,2,1,1890,Ottimo / Ristrutturato
21/03/2023,Torino,San Salvario - Dante,nuovo,79000,45,1,0,2,1,1930,Nuovo / In costruzione
20/03/2023,Torino,San Salvario - Dante,via Tommaso Valperga Caluso 3,189000,120,2,0,4,1,1900,Buono / Abitabile
27/04/2023,Torino,San Salvario - Dante,corso Bramante 89,279000,114,5,1,4,2,1934,Ottimo / Ristrutturato
27/04/2023,Torino,San Salvario - Baretti,corso Vittorio Emanuele II 5,748000,257,2,1,5,3,1980,Buono / Abitabile
12/04/2023,Torino,San Salvario - Baretti,via Belfiore 13,45000,16,3,0,1,1,1850,Ottimo / Ristrutturato
22/03/2023,Torino,San Salvario - Baretti,via Belfiore 13,45000,16,3,0,1,1,1850,Ottimo / Ristrutturato
09/05/2023,Torino,San Salvario - Dante,corso Massimo d'Azeglio 106,279000,91,0,1,3,2,1954,Buono / Abitabile
21/03/2023,Torino,San Salvario - Dante,via Federico Menabrea 18,400000,75,3,1,3,2,1980,Ottimo / Ristrutturato
12/04/2023,Torino,San Salvario - Baretti,via Sant'Anselmo 3,175000,65,0,0,3,1,1800,Nuovo / In costruzione
23/03/2023,Torino,San Salvario - Dante,via Gabriele Chiabrera 25,950000,160,2,1,4,2,2005,Nuovo / In costruzione
08/05/2023,Torino,San Salvario - Baretti,via Claudio Luigi Berthollet 43,230000,95,0,1,3,1,1800,Ottimo / Ristrutturato
01/04/2023,Torino,San Salvario - Dante,via Emanuele Thesauro 6,80000,31,3,1,1,1,1900,Buono / Abitabile
20/03/2023,Torino,San Salvario - Dante,piazza Arturo Graf 118,275000,131,2,1,4,2,1965,Buono / Abitabile
06/05/2023,Torino,San Salvario - Dante,via Michelangelo,195000,70,4,1,3,1,1910,Ottimo / Ristrutturato
09/05/2023,Torino,San Salvario - Dante,via Gaetano Donizetti 9,149000,46,1,1,2,1,1910,Ottimo / Ristrutturato
20/04/2023,Torino,San Salvario - Dante,via Madama Cristina 111,119000,70,4,1,3,1,1900,Buono / Abitabile
20/04/2023,Torino,San Salvario - Dante,via Ormea 150,199000,100,0,1,4,2,1930,Buono / Abitabile
06/05/2023,Torino,San Salvario - Dante,via Pietro Giuria,299000,95,4,1,3,1,1906,Ottimo / Ristrutturato
06/05/2023,Torino,San Salvario - Dante,via Ormea,119000,60,2,1,2,1,1949,Da ristrutturare
18/04/2023,Torino,San Salvario - Dante,via Antonio Canova 36,325000,126,2,1,4,1,1900,Buono / Abitabile
05/05/2023,Torino,San Salvario - Baretti,via Madama Cristina 37,325000,110,4,1,4,1,1900,Ottimo / Ristrutturato
24/04/2023,Torino,San Salvario - Dante,via Pietro Giuria 30,115000,100,6,1,1,1,1980,Da ristrutturare
18/04/2023,Torino,San Salvario - Baretti,via Madama Cristina 9,189000,75,5,1,3,1,1890,Da ristrutturare
14/03/2023,Torino,San Salvario - Baretti,via Giuseppe Baretti 27,220000,138,2,1,5,2,1970,Buono / Abitabile
21/03/2023,Torino,San Salvario - Baretti,via Giuseppe Baretti 29,175000,70,1,1,3,2,1910,Ottimo / Ristrutturato
09/03/2023,Torino,San Salvario - Dante,via Saluzzo 43,220000,57,0,1,2,1,2023,Nuovo / In costruzione
30/03/2023,Torino,Lingotto,corso Bramante 58/B,159000,82,1,1,3,1,1962,Buono / Abitabile
17/04/2023,Torino,San Salvario - Baretti,via Saluzzo 40,174000,90,1,0,4,1,1900,Buono / Abitabile
08/03/2023,Torino,San Salvario - Dante,via Tiziano Vecellio 23,178000,81,4,1,3,2,1960,Da ristrutturare
05/05/2023,Torino,San Salvario - Dante,piazza Nizza 81,198000,91,8,1,3,1,1957,Buono / Abitabile
08/03/2023,Torino,San Salvario - Baretti,corso Massimo d'Azeglio 14,3000000,370,4,1,5,3,1900,Buono / Abitabile
15/04/2023,Torino,San Salvario - Dante,via Tommaso Grossi 10,190000,50,0,1,2,1,1970,Ottimo / Ristrutturato
03/05/2023,Torino,San Salvario - Baretti,via Nizza 29/SCALA A,109000,51,5,1,2,1,1970,Ottimo / Ristrutturato
05/05/2023,Torino,San Salvario - Dante,via Lodovico Antonio Muratori 12,218000,60,2,1,2,1,2003,Ottimo / Ristrutturato
08/05/2023,Torino,San Salvario - Dante,via Ormea,566000,175,4,1,5,2,1980,Nuovo / In costruzione
08/05/2023,Torino,San Salvario - Dante,via Saluzzo,222000,70,1,1,3,1,1980,Nuovo / In costruzione
03/05/2023,Torino,San Salvario - Baretti,via Saluzzo 17/A,79000,42,4,0,2,1,1900,Ottimo / Ristrutturato
04/05/2023,Torino,San Salvario - Dante,corso Bramante 59,469000,150,4,1,5,2,1920,Ottimo / Ristrutturato
09/05/2023,Torino,San Salvario - Dante,via Antonio Canova 25,459000,154,3,1,5,2,1960,Ottimo / Ristrutturato
02/03/2023,Torino,San Salvario - Dante,piazza Nizza 83,469000,209,1,1,5,1,1957,Ottimo / Ristrutturato
05/05/2023,Torino,San Salvario - Dante,via Ormea 99,198000,90,0,1,4,1,1970,Ottimo / Ristrutturato
19/04/2023,Torino,San Salvario - Dante,via Pietro Giuria,219000,84,2,0,3,1,1980,Ottimo / Ristrutturato
27/04/2023,Torino,San Salvario - Baretti,via Sant'Anselmo 40,200000,130,0,1,4,1,1970,Buono / Abitabile
01/03/2023,Torino,San Salvario - Dante,via Ugo Foscolo 25,390000,160,1,1,5,2,1970,Buono / Abitabile
03/04/2023,Torino,San Salvario - Baretti,via Sant'Anselmo 19,150000,70,4,1,3,1,1890,Buono / Abitabile
02/05/2023,Torino,San Salvario - Dante,piazza Arturo Graf 132,449000,170,4,1,5,2,1970,Buono / Abitabile
21/04/2023,Torino,San Salvario - Baretti,via Bernardino Galliari 12,260000,90,1,0,4,1,1890,
03/05/2023,Torino,San Salvario - Baretti,via Belfiore 14,125000,59,3,1,2,1,1970,Buono / Abitabile
02/05/2023,Torino,San Secondo,via Nizza,249000,93,2,1,4,1,1980,Ottimo / Ristrutturato
28/03/2023,Torino,San Salvario - Baretti,via Silvio Pellico 9,135000,47,0,0,2,1,1950,Ottimo / Ristrutturato
27/02/2023,Torino,San Salvario - Baretti,via Saluzzo 17,279000,140,2,1,5,2,1890,Da ristrutturare
24/02/2023,Torino,San Salvario - Baretti,via Belfiore 17,49000,25,5,0,1,1,1890,Buono / Abitabile
06/05/2023,Torino,San Salvario - Dante,via Belfiore,218000,102,0,0,3,1,1987,
04/04/2023,Torino,San Salvario - Dante,via Francesco Petrarca 18,45000,20,4,1,1,1,1828,Buono / Abitabile
20/04/2023,Torino,San Salvario - Dante,corso Raffaello 8/BIS,590000,190,3,1,5,3,1950,Da ristrutturare
09/05/2023,Torino,San Salvario - Dante,via Saluzzo 117,149000,39,2,0,2,1,1930,Da ristrutturare
05/05/2023,Torino,San Salvario - Dante,via Saluzzo 59,153000,70,0,1,2,1,1900,Nuovo / In costruzione
05/05/2023,Torino,San Salvario - Dante,via Gaetano Donizetti 15,89000,42,2,0,2,1,1960,Buono / Abitabile
06/04/2023,Torino,San Salvario - Dante,corso Massimo D'azeglio,840000,279,8,1,5,2,1970,Buono / Abitabile
21/04/2023,Torino,San Salvario - Dante,corso Massimo d'Azeglio 70,420000,153,2,1,5,2,1960,Ottimo / Ristrutturato
08/05/2023,Torino,San Salvario - Dante,via Ugo Foscolo 17,143000,60,1,1,2,1,1900,Ottimo / Ristrutturato
20/04/2023,Torino,San Salvario - Dante,via Madama Cristina 114,189000,75,0,0,3,1,1920,Ottimo / Ristrutturato
08/05/2023,Torino,San Salvario - Dante,via Gabriele Chiabrera 35,780000,165,2,1,5,3,2022,Nuovo / In costruzione
08/05/2023,Torino,San Salvario - Dante,via Gabriele Chiabrera 35,1035000,203,4,1,5,1,2022,Nuovo / In costruzione
08/05/2023,Torino,San Salvario - Dante,via Tommaso Grossi,391000,120,4,1,4,2,1980,Nuovo / In costruzione
27/02/2023,Torino,San Salvario - Dante,via Antonio Canova 6,198000,91,1,1,3,1,1970,
13/02/2023,Torino,San Salvario - Dante,via Conte Emanuele Thesauro 2,420000,145,4,0,4,2,1862,Buono / Abitabile
21/03/2023,Torino,San Salvario - Dante,via Lodovico Antonio Muratori 4,279000,95,6,1,4,2,2002,Nuovo / In costruzione
06/05/2023,Torino,San Salvario - Baretti,via Sant'Anselmo,380000,145,4,1,4,2,1961,Buono / Abitabile
08/05/2023,Torino,San Salvario - Baretti,via Silvio Pellico,473000,140,1,1,5,2,1980,Nuovo / In costruzione
03/02/2023,Torino,Lingotto,piazza Giosuè Carducci 122,370000,186,6,1,5,2,1967,Ottimo / Ristrutturato
15/04/2023,Torino,San Salvario - Baretti,via Belfiore 10,189000,115,4,0,4,2,1912,Buono / Abitabile
06/05/2023,Torino,San Salvario - Baretti,via Saluzzo/via Giacosa,348000,340,0,0,4,2,1883,Buono / Abitabile
03/04/2023,Torino,San Salvario - Dante,corso Raffaello 28,280000,75,2,1,3,2,1899,Ottimo / Ristrutturato
29/04/2023,Torino,San Salvario - Dante,via Madama Cristina 95,225000,110,1,1,4,1,1882,Buono / Abitabile
20/04/2023,Torino,San Salvario - Dante,corso Massimo d'Azeglio 60,215000,85,0,1,3,1,1970,Buono / Abitabile
16/02/2023,Torino,San Salvario - Dante,via Ugo Foscolo 30,415000,188,1,1,5,3,1939,Da ristrutturare
11/04/2023,Torino,San Salvario - Dante,via Benvenuto Cellini 1,155000,100,0,1,4,1,1962,Da ristrutturare
29/04/2023,Torino,San Salvario - Dante,corso Dante Alghieri 131,565000,185,3,1,5,2,1932,Buono / Abitabile
21/04/2023,Torino,San Salvario - Dante,via Nizza 45,249000,100,2,1,3,1,1900,Buono / Abitabile
02/05/2023,Torino,San Salvario - Dante,corso Dante Alighieri 103,370000,91,3,1,3,1,2024,Nuovo / In costruzione
08/04/2023,Torino,San Salvario - Dante,via Ugo Foscolo 30,225000,100,1,1,4,1,1939,Buono / Abitabile
08/04/2023,Torino,San Salvario - Dante,via Ugo Foscolo 30,215000,86,1,1,4,1,1939,Buono / Abitabile
28/03/2023,Torino,San Salvario - Dante,via Tommaso Grossi 2 bis,200000,94,3,1,3,1,1970,Buono / Abitabile
05/04/2023,Torino,San Salvario - Baretti,corso Guglielmo Marconi 25,635000,170,4,1,5,3,2023,Nuovo / In costruzione
24/04/2023,Torino,San Secondo,via Nizza 26,134000,38,5,0,2,1,1980,Ottimo / Ristrutturato
08/04/2023,Torino,San Salvario - Dante,corso Massimo d'Azeglio 114,265000,112,3,1,4,1,1955,Buono / Abitabile
02/02/2023,Torino,San Salvario - Dante,corso Dante Alighieri,245000,70,3,1,3,1,1920,Buono / Abitabile
20/04/2023,Torino,San Salvario - Dante,via Nizza 108,239000,120,1,1,5,1,1960,Buono / Abitabile
02/05/2023,Torino,San Salvario - Dante,via Vincenzo Monti 40,445000,119,1,1,4,2,2024,Nuovo / In costruzione
26/04/2023,Torino,San Salvario - Baretti,via Giuseppe Baretti 19,178000,100,1,1,4,2,1960,Buono / Abitabile
19/01/2023,Torino,San Salvario - Baretti,via Nizza 29,189000,90,3,1,3,1,1880,Da ristrutturare
27/03/2023,Torino,San Salvario - Dante,via Tommaso Grossi,185000,100,2,0,4,2,1934,Da ristrutturare
03/02/2023,Torino,San Salvario - Dante,via Pio Foà,269000,130,1,1,4,2,1965,Da ristrutturare
02/05/2023,Torino,San Salvario - Dante,via Vincenzo Monti 40,520000,138,1,1,5,2,2024,Nuovo / In costruzione
07/03/2023,Torino,San Salvario - Dante,via VALPERGA  CALUSO,265000,80,0,0,3,1,1980,Nuovo / In costruzione
13/01/2023,Torino,San Salvario - Baretti,via Berthollet 14,195000,70,4,1,5,1,1890,Nuovo / In costruzione
06/04/2023,Torino,San Salvario - Dante,via Tiziano Vecellio 30,83000,50,0,0,2,1,1958,Buono / Abitabile
08/05/2023,Torino,San Salvario - Dante,via Benvenuto Cellini 28,210000,110,3,1,5,1,1900,Ottimo / Ristrutturato
18/02/2023,Torino,San Salvario - Dante,piazza De Amicis 127,390000,155,2,1,5,2,1900,Ottimo / Ristrutturato
20/04/2023,Torino,San Salvario - Dante,via Ormea 143,94000,50,0,1,2,1,1900,Ottimo / Ristrutturato
03/05/2023,Torino,San Salvario - Baretti,via Giuseppe Baretti 5,184000,64,2,1,3,1,1800,Buono / Abitabile
08/05/2023,Torino,San Salvario - Dante,via Giorgio Bidone 3,249000,116,3,0,4,2,1900,Buono / Abitabile
04/05/2023,Torino,San Salvario - Dante,via Belfiore,160000,52,0,0,2,1,1960,Nuovo / In costruzione
03/05/2023,Torino,San Salvario - Dante,corso Massimo d'Azeglio 76,769000,183,8,1,5,2,1970,Buono / Abitabile
20/04/2023,Torino,San Salvario - Dante,via Nizza 155,269000,97,1,1,4,3,1900,Ottimo / Ristrutturato
03/04/2023,Torino,San Salvario - Baretti,via Saluzzo 16,345000,99,2,1,3,1,1850,Nuovo / In costruzione
03/04/2023,Torino,San Salvario - Baretti,via Saluzzo 16,290000,86,2,1,3,1,1850,Nuovo / In costruzione
06/05/2023,Torino,San Salvario - Dante,via Federico Menabrea,210000,65,2,1,3,1,2011,Nuovo / In costruzione
06/05/2023,Torino,San Salvario - Dante,via Federico Menabrea,240000,85,2,1,3,1,2011,Ottimo / Ristrutturato
18/04/2023,Torino,San Secondo,via Nizza 26,89000,36,5,0,1,1,1980,Ottimo / Ristrutturato
15/03/2023,Torino,San Salvario - Dante,via Campana,285000,95,0,0,3,1,1980,Buono / Abitabile
08/05/2023,Torino,San Salvario - Dante,via Bramante,223000,65,2,1,3,1,1980,Nuovo / In costruzione
17/02/2023,Torino,San Salvario - Dante,via Ormea 164,65000,32,6,1,2,1,1975,Ottimo / Ristrutturato
28/03/2023,Torino,San Salvario - Baretti,via Saluzzo 29,230000,55,0,1,2,1,2011,Ottimo / Ristrutturato
06/05/2023,Torino,San Salvario - Baretti,via Madama Cristina 28,135000,130,0,0,2,1,1900,Da ristrutturare
13/12/2022,Torino,San Salvario - Baretti,via Claudio Luigi Berthollet 6,39000,28,3,0,1,1,1900,Buono / Abitabile
08/05/2023,Torino,San Salvario - Dante,via Benvenuto Cellini 31,277000,74,2,1,3,1,2022,Nuovo / In costruzione
08/05/2023,Torino,San Salvario - Dante,via Benvenuto Cellini 31,180000,65,0,1,3,1,2022,Nuovo / In costruzione
20/04/2023,Torino,San Salvario - Dante,corso Massimo d'Azeglio 55,699000,200,6,1,5,2,1958,Buono / Abitabile
08/04/2023,Torino,San Salvario - Dante,via Antonio Canova 3,290000,91,5,1,4,2,1970,Ottimo / Ristrutturato
29/03/2023,Torino,San Salvario - Dante,corso Dante Alighieri 61,145000,80,3,0,3,1,1924,Buono / Abitabile
28/12/2022,Torino,San Salvario - Dante,via Antonio Canova 5,115000,65,0,1,2,1,1960,Buono / Abitabile
03/05/2023,Torino,San Salvario - Dante,via Vincenzo Monti 9,230000,120,2,1,4,1,1957,Buono / Abitabile
06/03/2023,Torino,San Salvario - Dante,via Conte Emanuele Thesauro 5,149000,60,3,0,2,1,1900,Ottimo / Ristrutturato
05/12/2022,Torino,San Salvario - Baretti,corso Vittorio Emanuele II 27,139000,55,1,1,2,1,1900,
09/05/2023,Torino,San Salvario - Dante,via Ormea 145,144000,47,2,0,2,1,1960,Buono / Abitabile
12/04/2023,Torino,San Salvario - Dante,via Tiziano 17,280000,130,3,1,4,2,1900,Ottimo / Ristrutturato
09/02/2023,Torino,San Salvario - Dante,via Tommaso Grossi 17,89700,40,1,1,1,1,1980,Ottimo / Ristrutturato
02/05/2023,Torino,San Salvario - Dante,via Vincenzo Monti 40,420000,112,2,1,4,2,2024,Nuovo / In costruzione
30/11/2022,Torino,San Salvario - Baretti,via Berthollet 8,150000,70,1,0,2,1,1800,Da ristrutturare
17/03/2023,Torino,San Salvario - Dante,piazza Arturo Graf 122,365000,129,5,1,4,1,1965,Da ristrutturare
08/05/2023,Torino,San Salvario - Dante,via Ormea 164,65000,35,4,1,1,1,1990,Ottimo / Ristrutturato
10/12/2022,Torino,San Salvario - Dante,via Gaetano Donizetti 21,104000,80,0,0,4,1,1980,Da ristrutturare
07/03/2023,Torino,San Salvario - Dante,via Gabriele Chiabrera 4,345000,160,0,1,5,2,1950,Da ristrutturare
29/12/2022,Torino,San Salvario - Dante,via Saluzzo 47,49900,36,0,1,2,1,1960,Da ristrutturare
03/02/2023,Torino,San Salvario - Baretti,via Nizza 35BIS,340000,111,2,1,4,2,2008,Ottimo / Ristrutturato
09/05/2023,Torino,San Salvario - Baretti,via Silvio Pellico 21,510000,140,2,1,5,3,2023,Nuovo / In costruzione
13/04/2023,Torino,San Salvario - Dante,via Gabriele Chiabrera 35,720000,177,0,1,4,3,2022,Nuovo / In costruzione
08/05/2023,Torino,San Salvario - Dante,via Gabriele Chiabrera 35,390000,86,1,1,2,2,2022,Nuovo / In costruzione
13/04/2023,Torino,San Salvario - Dante,via Gabriele Chiabrera 35,660000,142,2,1,4,3,2022,Nuovo / In costruzione
13/04/2023,Torino,San Salvario - Dante,via Gabriele Chiabrera 35,580000,125,2,1,4,3,2022,Nuovo / In costruzione
04/05/2023,Torino,San Salvario - Baretti,via San Pio V,395000,143,3,1,5,2,1950,Buono / Abitabile
20/04/2023,Torino,San Salvario - Dante,via Ormea 164,79000,40,3,1,1,1,1970,Ottimo / Ristrutturato
03/03/2023,Torino,San Salvario - Dante,via Nizza 50,149000,73,3,0,4,1,1864,Buono / Abitabile
22/02/2023,Torino,San Salvario - Dante,corso Dante,590000,219,3,1,5,3,1971,Ottimo / Ristrutturato
18/04/2023,Torino,San Salvario - Dante,via Ormea 76,398000,175,4,1,5,2,1800,Buono / Abitabile
11/04/2023,Torino,San Salvario - Dante,via Ilarione Petitti 16,349000,116,3,1,3,2,1963,Ottimo / Ristrutturato
20/11/2022,Torino,San Salvario - Dante,via Giorgio Bidone 10,249000,90,0,1,5,2,1960,Ottimo / Ristrutturato
06/03/2023,Torino,San Salvario - Dante,via Ormea 164,67000,39,2,1,2,1,1968,Buono / Abitabile
17/02/2023,Torino,San Salvario - Baretti,via Cesare Lombroso 4,259000,115,2,1,5,1,1965,Buono / Abitabile
09/05/2023,Torino,San Salvario - Dante,piazza Arturo Graf 118,420000,166,6,1,5,2,1965,Buono / Abitabile
20/04/2023,Torino,San Salvario - Dante,via Madama Cristina 80/C,239000,100,0,1,4,2,1930,Ottimo / Ristrutturato
21/03/2023,Torino,San Salvario - Dante,via Giorgio Bidone 10,280000,90,1,1,3,1,1960,Ottimo / Ristrutturato
03/02/2023,Torino,San Salvario - Dante,via Benvenuto Cellini 31,277000,74,2,1,3,1,2022,Nuovo / In costruzione
08/04/2023,Torino,San Salvario - Dante,via Benvenuto Cellini 31,100000,33,0,1,1,1,2022,Nuovo / In costruzione
10/03/2023,Torino,San Salvario - Dante,via Saluzzo 89,169000,69,1,1,3,1,1900,Ottimo / Ristrutturato
09/05/2023,Torino,San Salvario - Dante,via Nizza 129,279000,108,2,1,5,2,1950,Buono / Abitabile
12/04/2023,Torino,San Salvario - Dante,via Saluzzo 114,195000,84,0,0,2,1,1960,Nuovo / In costruzione
28/04/2023,Torino,San Salvario - Baretti,corso massimo d'azeglio 30,379000,165,1,1,5,2,1971,Buono / Abitabile
